account, text, date
"DracheOffiziell", "DrachenLord Folge 11 anime oder Real: http://youtu.be/Wkz0lLYizLk?a  über @YouTube", "1445505660"
"DracheOffiziell", "ok weil alles kontkt zu mir wollen hier mein facebook acc https://www.facebook.com/profile.php?id=100010483811963", "1445525820"
"DracheOffiziell", "Ich habe ein @YouTube-Video von @lookslikelink positiv bewertet: http://youtu.be/2nXZQ2Uivzc?a  Let's Play Super Mario Maker", "1445528040"
"DracheOffiziell", "???? LIVE auf #YouNow - https://www.younow.com/Drache_Offiziell/72541649/12681330/jwNZrL5xJy/b", "1445539800"
"DracheOffiziell", "Ich habe ein @YouTube-Video von @lookslikelink positiv bewertet: http://youtu.be/nMt2d48tgrU?a  Let's Play Zelda Ocarina of Time 3D", "1445557080"
"DracheOffiziell", "wird eine interessante Nacht https://instagram.com/p/9KRIoEHbbv/ ", "1445561040"
"DracheOffiziell", "Die Welt ist komisch Seltsam und Merkwürdig zugleich", "1445611140"
"DracheOffiziell", "Alles Klar Facebook hat mich erneut gesperrt Fuck auf Facvebook", "1445612700"
"DracheOffiziell", "muss mehr Fett ansetzen https://instagram.com/p/9MP33THbZ8/ ", "1445627460"
"DracheOffiziell", "???? LIVE auf #YouNow - https://www.younow.com/Drache_Offiziell/72665854/12681330/jwNZrL5MQL/b", "1445636340"
"DracheOffiziell", "???? LIVE auf #YouNow - https://www.younow.com/Drache_Offiziell/72668676/12681330/jwNZrL5Nlu/b", "1445637600"
"DracheOffiziell", "Ich habe ein @YouTube-Video positiv bewertet: http://youtu.be/7sXPmz9b4lM?a  Iron Maiden 2 Minutes To Midnight (Studio Version)", "1445640600"
"DracheOffiziell", "Ich habe ein @YouTube-Video von @anonymus11833 positiv bewertet: http://youtu.be/RNUVbl0MSbA?a  Nightcore - Wenn das Feuer in dir brennt", "1445795520"
"DracheOffiziell", "Ich habe ein @YouTube-Video von @Funkydiddy positiv bewertet: http://youtu.be/XFZz7eeMsY8?a  Nightcore - Leb deinen Traum", "1445797920"
"DracheOffiziell", "Ich habe ein @YouTube-Video positiv bewertet: http://youtu.be/-dIRsi3j0uU?a  Olaf Henning Cowboy und Indianer komm hol das Lasso raus", "1445797940"
"DracheOffiziell", "Ich habe ein @YouTube-Video positiv bewertet: http://youtu.be/o6aEKIAPMps?a  ""GEILES LEBEN"" - Glasperlenspiel (Cover by KiiBeats & Lea", "1445803740"
"DracheOffiziell", "Dragon Monday https://instagram.com/p/9Rh1ipnbci/", "1445808240"
"DracheOffiziell", "Gut Leute ich lege heute ne Nachtschicht für euch ein den das Halloween Spezial muss ja noch gemacht werden :)", "1445813580"
"DracheOffiziell", "ich glaube erst das RBS besiegt ist wen er wirklich ein für alle mal gelöscht ist. wir werden es im laufe der woche sehen Leute.", "1445816220"
"DracheOffiziell", "Ich Glaube Lügenlamm erst  wen es sich als Wahrheitslamm herausstellt", "1445816240"
"DracheOffiziell", "Leute ich will den DrachenBarden wider erwecken", "1445818740"
"DracheOffiziell", "Kann mit jemand ein Banner und Profil bild für DrachenBarde machen ? :)", "1445818800"
"DracheOffiziell", "ein Intro hätte ich auch gerne falls jemand möchte :)", "1445818860"
"DracheOffiziell", "Dragon Monday Folge 4 Viel Verarsche: http://youtu.be/pe5qFJCdv_Q?a  über @YouTube", "1445851080"
"DracheOffiziell", "tote Atom Kakerlake https://instagram.com/p/9TMdwJHbc8/", "1445864160"
"DracheOffiziell", "Ich habe ein Video zu einer @YouTube-Playlist hinzugefügt: http://youtu.be/Jw2qn1Ysdi8?a  Trailer", "1445867700"
"DracheOffiziell", "Trailer: http://youtu.be/Jw2qn1Ysdi8?a  via @YouTube", "1445877120"
"DracheOffiziell", "Ich habe ein @YouTube-Video von @lookslikelink positiv bewertet: http://youtu.be/K6i7sE4Vt1g?a  Let's Play Super Mario Maker", "1445889780"
"DracheOffiziell", "Ich habe ein @YouTube-Video positiv bewertet: http://youtu.be/Jn0XIO6ivGc?a  Nightcore Ich muss immer an dich denken", "1445895180"
"DracheOffiziell", "Bitte alle Leute die meinen zu wissen wie hoch mein IQ Ist aufhören zu Reden? ihr habt nicht  die geringste Ahnung ob ich echtbin oder nicht", "1445895420"
"DracheOffiziell", "Gerade was Gesnapt Nutzername drachenlord1510", "1445896140"
"DracheOffiziell", "Leute morgen ist  es soweit #FragDrache

Stellt mal fragen :)", "1446470160"
"DracheOffiziell", "Ich habe ein @YouTube-Video positiv bewertet: https://www.youtube.com/watch?v=q9akQ-nJdwc&feature=youtu.be&a Nek - La Vita é (Eiffel 65 Remix)", "1446474300"
"DracheOffiziell", "Ich habe ein @YouTube-Video positiv bewertet: https://t.co/g5U24bMdg7 Rockin' Rhino", "1446476700"
"DracheOffiziell", "Ich habe ein @YouTube-Video positiv bewertet: https://t.co/m84QMQ4bF3 One-T + Cool-T - The Magic Key (Original Version)", "1446477120"
"DracheOffiziell", "Ich habe ein @YouTube-Video positiv bewertet: https://t.co/ck4OkWPOBd Gorillaz Clint Eastwood", "1446477420"
"DracheOffiziell", "Ich habe ein @YouTube-Video positiv bewertet: https://t.co/rleAxzgHQV The Gorillaz-Feel Good Inc.", "1446477660"
"DracheOffiziell", "Danke für über 14.000abos https://www.instagram.com/p/9lsTPBHba7/", "1446481260"
"DracheOffiziell", "Ich habe ein @YouTube-Video von @lookslikelink positiv bewertet: https://t.co/EvTsWD7YrN Let's Play Together Zelda Tri Force Heroes", "1446485340"
"DracheOffiziell", "@VenetianCaro cool", "1446485340"
"DracheOffiziell", "Ich habe ein @YouTube-Video positiv bewertet: https://t.co/fbP0KaBQTA 5 SEX RITUALE DIE EXTREM SELTSAM SIND!", "1446488640"
"DracheOffiziell", "Ich habe ein @YouTube-Video positiv bewertet: https://t.co/ziNAGw6cTI DIE 10 DÜMMSTEN ERFINDUNGEN DER WELT!", "1446489180"
"DracheOffiziell", "? LIVE auf #YouNow - https://www.younow.com/DrachenLordRW/73829276/12681330/jwNZrL9xgd/b", "1446490680"
"DracheOffiziell", "#krawalberd https://www.instagram.com/p/9mZ1KvnbWP/", "1446505080"
"DracheOffiziell", "OK an alle die mir folgen sein es user Youtuber oder Streamer mir reicht es mit Lüchenschaf. Er ist zum abschus frei hatet ihn wie es geht", "1446510480"
"DracheOffiziell", "Morgen kommt ein video zu dem thema Hater ihr wolltmich hassen ich wollt das ich euch hasse Alles klar auf gehts derzirn ist gewekt", "1446510480"
"DracheOffiziell", "aber Hater kommt ihr mit den flammen klar? glaub ich nichtFerreckt in der hölle ihr nivolosen spaßten", "1446510540"
"DracheOffiziell", "@slyrage199 ich hasse nicht ich bin zornig und haten muss man nicht mit hass machen", "1446510600"
"DracheOffiziell", "Leute Verwechselt bitte Zorn nicht mit hass", "1446510780"
"DracheOffiziell", "Ach ja Lina AK Blauberchen AKA Kläher du solltest mal ernsthaft über deine taten nachdenken und über deine lügen", "1446510900"
"DracheOffiziell", "#FragDrache Trash [Ungeschnitten]: https://www.youtube.com/watch?v=y-i2UIIBzRg&feature=youtu.be&a über @YouTube", "1446545700"
"DracheOffiziell", "@Der_DPR benutzt da jemand mein motte?", "1446558240"
"DracheOffiziell", "Ich habe ein @YouTube-Video von @lookslikelink positiv bewertet: https://t.co/ZUEpddbaK3 Let's Play Together Zelda Tri Force Heroes", "1446561240"
"DracheOffiziell", "? LIVE auf #YouNow - https://www.younow.com/DrachenLordRW/73906766/12681330/jwNZrL9F7j/b", "1446561540"
"DracheOffiziell", "? LIVE auf #YouNow - https://www.younow.com/DrachenLordRW/73947331/12681330/jwNZrL9MSy/b", "1446589740"
"DracheOffiziell", "Ein Neues Forum Brauchten die Drachis Ihr bestimmt den namen mit
https://t.co/tY6MqZNoxt", "1446593340"
"DracheOffiziell", "? LIVE auf #YouNow - https://www.younow.com/DrachenLordRW/73960069/12681330/jwNZrL9OSJ/b", "1446597480"
"DracheOffiziell", "#FragDrache Round Hous Kick: https://www.youtube.com/watch?v=pgR5M8ANMVI&feature=youtu.be&a über @YouTube", "1446619260"
"DracheOffiziell", "Ich habe ein @YouTube-Video von @lookslikelink positiv bewertet: https://t.co/aQ8PB4Pwh7 Let's Play Together Zelda Tri Force Heroes", "1446645660"
"DracheOffiziell", "Ich habe ein @YouTube-Video von @peterle positiv bewertet: https://t.co/K9WLpjBg6Y Tyson zockt Bedwars - Minecraft Bedwars", "1446646260"
"DracheOffiziell", "#IchPutzeKeineZähne https://www.instagram.com/p/9q4FlrHbXJ/", "1446655200"
"DracheOffiziell", "#neuerDrache https://www.instagram.com/p/9q5x2QHbaT/", "1446656100"
"DracheOffiziell", "? LIVE auf #YouNow - https://www.younow.com/DrachenLordRW/74010263/12681330/jwNZrLAe0r/b", "1446657240"
"DracheOffiziell", "Ich habe ein @YouTube-Video positiv bewertet: https://t.co/idEXiYoLvN David Bowie in Labyrinth - Magic Dance", "1446657240"
"DracheOffiziell", "Ich habe ein @YouTube-Video positiv bewertet: https://t.co/ecFyi1WyCP Dragon Ball Z [AMV] - Never Surrender", "1446657960"
"DracheOffiziell", "? LIVE auf #YouNow - https://www.younow.com/DrachenLordRW/74016197/12681330/jwNZrLAf6X/b", "1446661500"
"DracheOffiziell", "Ich habe ein @YouTube-Video von @lookslikelink positiv bewertet: https://t.co/qzTJbigEJ0 Let's Play Super Mario Maker", "1446669840"
"DracheOffiziell", "Ok Morgen kein DrachenLord kommt dafür aber am Fr.", "1446672600"
"DracheOffiziell", "? LIVE @TheRealLiont sendet auf #YouNow - Liont :) https://www.younow.com/LIONT/74033212/12681330/jwNZrLAiEs/b https://twitter.com/DracheOffiziell/status/662022721421910016/photo/1", "1446673440"
"DracheOffiziell", "gut jetzt mal dragonball z Kampf der Götter anschauen gute Nacht meine Drachis", "1446676320"
"DracheOffiziell", "Ich habe ein @YouTube-Video positiv bewertet: https://t.co/Jv9qZYA2TQ Dragon Ball Z - Linkin Park - Points Of Authority", "1446691740"
"DracheOffiziell", "Habe beschlossen ein anderes Video heute zu bringen Freut euch auf Die Dümmsten Aktionen im Internet Folge 2 DrachenLord Trolle und Hater", "1446693240"
"DracheOffiziell", "@tomkaYT ja keine sorge", "1446693540"
"DracheOffiziell", "Ich habe ein @YouTube-Video positiv bewertet: https://t.co/mNaGlowgEN Dbz Headstrong By Trapt", "1446693600"
"DracheOffiziell", "? LIVE auf #YouNow - https://www.younow.com/DrachenLordRW/74064156/12681330/jwNZrLAnUC/b", "1446693720"
"DracheOffiziell", "Ich habe ein @YouTube-Video positiv bewertet: https://t.co/K98JlypPUE Moby - In This World [HQ]", "1446697260"
"DracheOffiziell", "? LIVE @Janderblau sendet auf #YouNow - Interessanter Typ https://www.younow.com/Janderblau/74060326/12681330/jwNZrLApOy/b https://twitter.com/DracheOffiziell/status/662138204246646784/photo/1", "1446700980"
"DracheOffiziell", "Nacht https://www.instagram.com/p/9sUB1inbYb/", "1446703380"
"DracheOffiziell", "Die Dümmsten Aktionen im Internet Folge 2 DrachenLord Hater und Trolle: https://www.youtube.com/watch?v=mtbrb3nCgMY&feature=youtu.be&a über @YouTube", "1446727560"
"DracheOffiziell", "Ich habe ein @YouTube-Video von @lookslikelink positiv bewertet: https://t.co/ooS1Ipzd4t Let's Play Together Zelda Tri Force Heroes", "1446736740"
"DracheOffiziell", "Ich habe ein @YouTube-Video positiv bewertet: https://t.co/eOvfggT1i9 ALLES GEHT SCHIEF!!!", "1446738780"
"DracheOffiziell", "@MaraLabertZeug Ja ich weis und im prinziep ist das auch seit einigen Monaten mein Neues Ziel.", "1446739620"
"DracheOffiziell", "@MaraLabertZeug Ich mache mir nichts daraus was andere über mich denken wichtig ist mir nur die meinung meiner freunde und meiner famillie", "1446740400"
"DracheOffiziell", "@MaraLabertZeug Das halte ich für keine gute idee.", "1446740820"
"DracheOffiziell", "@ManuelaTranker XD unsichtbar ist das schlüssel Wort Meine Magischen DrachenLord #Hamelhaxen Fressenden klauen haben die abos versteckt.", "1446742140"
"DracheOffiziell", "RBS Du Lutscher Das Spiel ist forbei ich habe keine Lust mehr zu Spielen
Sag deinen hatern was du willst ich gehe nicht mehr drauf ein BYE", "1446743640"
"DracheOffiziell", "@PandjaWahnja ich bezweifel es aber nach über 2 jahren finde ich es witzig und lächerlich die machen sich mehr mühe als ich und ich bin Star", "1446744840"
"DracheOffiziell", "? LIVE auf #YouNow - https://www.younow.com/DrachenLordRW/74106865/12681330/jwNZrLA1tQ/b", "1446745200"
"DracheOffiziell", "Gut fast fertig mit essen machen so bald losgehen mit dem Ramstein Stream bei mir", "1446748800"
"DracheOffiziell", "Ramstein Abend https://www.younow.com/Drache_Offiziell/74114810/12681330/jwNZrLA26s/b", "1446749820"
"DracheOffiziell", "? LIVE auf #YouNow - https://www.younow.com/DrachenLordRW/74126737/12681330/jwNZrLA4tr/b", "1446756720"
"DracheOffiziell", "@Linkfan7 Wie kommst du auf do ne dumme Frage? Warum sollte ich aufgeben wen ich gewonnen habe?", "1446771000"
"DracheOffiziell", "Ich habe ein @YouTube-Video von @lookslikelink positiv bewertet: https://t.co/2Ubx02Rco7 Let's Play Super Mario Maker", "1446815280"
"DracheOffiziell", "Ich habe ein @YouTube-Video von @lookslikelink positiv bewertet: https://t.co/tiYfXiLFwG Let's Play Together Zelda Tri Force Heroes", "1446819900"
"DracheOffiziell", "Lol Schreibt mich ne haterin auf Snapchat an mit den worten Wollen wir Fi**n ich tuh so als gehe ich drauf ein und was passiert? 1/2", "1446820380"
"DracheOffiziell", "2/2 sie glaubt sie hat mich verarscht nur weil ich ihr ein pic geschckt habe das überal im netz schon existiert Die hater werden immer dümer", "1446820440"
"DracheOffiziell", "Dann blockt sie eihnen damit man auch jah nicht sagen kann weis ich doch WTF Werdet erwachen liebe hater nach 2 jahren ist das lächerlich", "1446820560"
"DracheOffiziell", "@Alf_Moeller hm mag stimen aber wo bleibt mein Spaß?
#DracheTrolltTrolle", "1446821040"
"DracheOffiziell", "Ich habe ein @YouTube-Video von @lefloid positiv bewertet: https://t.co/GJ9uiozHjK Zeit für Krieg! [#LeNEWS]", "1446821040"
"DracheOffiziell", "@Alf_Moeller naja hab schon schönere Frauen gesehen ar aber ok wiedermal ne Blondine", "1446821160"
"DracheOffiziell", "@rantallmoos @Alf_Moeller Ja Logisch meine Schöne Moos", "1446821400"
"DracheOffiziell", "@Alf_Moeller schwarz is mir lieber", "1446821400"
"DracheOffiziell", "@JayJailrat @YouTube @LeFloid Weist du das ist mir mitlwerweile scheiß egal. Die anderen YTer Kümmere ich auch nicht also warum sollte 1/2", "1446821520"
"DracheOffiziell", "@JayJailrat @YouTube @LeFloid 2/2 Darauf noch Rücksicht nehmen?", "1446821520"
"DracheOffiziell", "@rantallmoos @Alf_Moeller XD", "1446821580"
"DracheOffiziell", "Ich habe ein @YouTube-Video von @ungespielt positiv bewertet: https://t.co/pGs2fMXjCc ALLES NUR VERAR$CHE?! - Minecraft CASTLE RUSH -", "1446822600"
"DracheOffiziell", "@PlebbingtonBear ähm nö müsste ich ?", "1446822660"
"DracheOffiziell", "@KeinHumorOder @YouTube @ungespielt naja ferrecken halt  sau offt", "1446822840"
"DracheOffiziell", "@PlebbingtonBear Wichsvrlagen? ich glaube kaum", "1446823140"
"DracheOffiziell", "@KeinHumorOder @YouTube @ungespielt ja", "1446823440"
"DracheOffiziell", "Dieser Moment wen HAter nicht Checken wie Snapchet funktioniert", "1446823860"
"DracheOffiziell", "Ich habe ein @YouTube-Video von @lookslikelink positiv bewertet: https://t.co/pglF5juoLR Let's Play Super Mario Maker", "1446825240"
"DracheOffiziell", "Ich habe ein @YouTube-Video von @glpupdate positiv bewertet: https://t.co/xGI1Zf3rEr ICH WERDE HEIRATEN! ☆ Happy Wheels", "1446825720"
"DracheOffiziell", "Ich habe ein @YouTube-Video positiv bewertet: https://t.co/BY3wvMN1Ck ES IST VORBEI! #TRENNUNG", "1446826140"
"DracheOffiziell", "Ich habe ein @YouTube-Video positiv bewertet: https://t.co/kPpznlZVhr EIN CRYSTAL METH PALUTEN ? :D | MASTERBUILDERS MIT PETRIT &", "1446826380"
"DracheOffiziell", "Lifestream kommt heute abend entweder sehr spät oder garnicht. geh mit nem kumpel weg #Schönenabendeuch #Drachis", "1446826800"
"DracheOffiziell", "Ich habe ein @YouTube-Video von @gronkh positiv bewertet: https://t.co/xcIpzB3051 ALBINO LULLABY [003] - Verfolgt ★ Live LPT Albino", "1446827100"
"DracheOffiziell", "Gothic Themenabend https://t.co/lOj6ALcf8a", "1446847680"
"DracheOffiziell", "? https://www.instagram.com/p/9xDMpkHbeP/", "1446862320"
"DracheOffiziell", "Ich habe ein @YouTube-Video positiv bewertet: https://t.co/aNcgBfAzDd ES BRINGT MICH NOCH UM | CASTLERUSH VS UNGE | TDW #03 |", "1446905520"
"DracheOffiziell", "Ich habe ein @YouTube-Video von @bergmanntogo positiv bewertet: https://t.co/NUEDWVa4UO Die mysteriöse SCHATZTRUHE ★ MINECRAFT: Die", "1446907260"
"DracheOffiziell", "Ich habe ein @YouTube-Video von @lookslikelink positiv bewertet: https://t.co/jQ1vnUPuGi Let's Play Together Zelda Tri Force Heroes", "1446907680"
"DracheOffiziell", "Ich habe ein @YouTube-Video von @lookslikelink positiv bewertet: https://t.co/Ba1pmQvvDq Let's Play Super Mario Maker", "1446912600"
"DracheOffiziell", "Ich habe ein @YouTube-Video von @iblaii positiv bewertet: https://t.co/7iXdCvekDS VIDEO verursacht HUSTEN?! / FLY am BEEN!! - Ali", "1446913320"
"DracheOffiziell", "Ich habe ein @YouTube-Video positiv bewertet: https://t.co/PUMf2zpLcU Coronatus - Silberlicht", "1446914040"
"DracheOffiziell", "Snapchat <3", "1446914940"
"DracheOffiziell", "gerade am themen abend vorbereiten aber ich glaube den verschiebe ich auf morgen ich bin extrem müde :(", "1446915360"
"DracheOffiziell", "Ich habe ein @YouTube-Video von @glpupdate positiv bewertet: https://t.co/Bc6baJd3o2 ACHTERBAHN FAHREN MIT MEINEM OPA! ☆ Happy", "1446919500"
"DracheOffiziell", "Ich habe ein @YouTube-Video von @vincentleemusic positiv bewertet: https://t.co/al5cOiycwu The Hunger Games - Hanging Tree (Vincent", "1446919740"
"DracheOffiziell", "Ich habe ein @YouTube-Video von @ungespielt positiv bewertet: https://t.co/MAJkdFzQCT GRÖßTE FREUDE MEINES LEBENS! - Minecraft", "1446920280"
"DracheOffiziell", "Ich habe ein @YouTube-Video von @peterle positiv bewertet: https://t.co/gtAPTHE1xE Die Falle schnappt zu - Minecraft Bedwars", "1446927060"
"DracheOffiziell", "Thema Anime https://t.co/a1yKw3eahy", "1446928560"
"DracheOffiziell", "Drache heute mal  feminin https://t.co/x5f7fePVRI", "1446934080"
"DracheOffiziell", "Ich habe ein @YouTube-Video von @joonykim91 positiv bewertet: https://t.co/ipwJm6Ymbv So ENDET es... | Joon Kim (mit Ju, Hichäm,", "1446936900"
"DracheOffiziell", "Ich habe ein @YouTube-Video von @glpupdate positiv bewertet: https://t.co/bBtVa9YPEO DIESE RUNDE TUT EINFACH WEH! ☆ Minecraft:", "1446938160"
"DracheOffiziell", "Ich habe ein @YouTube-Video von @lookslikelink positiv bewertet: https://t.co/2vjnL1vqq5 lookslikeLinks Skylanders SuperChargers", "1446995220"
"DracheOffiziell", "Ich habe ein @YouTube-Video von @lookslikelink positiv bewertet: https://t.co/XPznZ7GGei Let's Play Banjo Kazooie [German][#1]", "1446995400"
"DracheOffiziell", "Ich habe ein @YouTube-Video von @lookslikelink positiv bewertet: https://t.co/HEMztHCteb Let's Play Banjo Kazooie [German][#2]", "1446996000"
"DracheOffiziell", "Ich habe ein @YouTube-Video von @lookslikelink positiv bewertet: https://t.co/VWiSwtXMR7 Let's Play Banjo Kazooie [German][#3]", "1446996540"
"DracheOffiziell", "Ich habe ein @YouTube-Video von @lookslikelink positiv bewertet: https://t.co/7NsVeoaDND Let's Play Banjo Kazooie [German][#4]", "1446997200"
"DracheOffiziell", "Ok Leute heute fange ich ein Neues Let´s Play Projekt an.
Freut euch auf Worms Revolution.", "1446998040"
